"","state_county_fips_code","select_state","select_county","select_state_county_tract","primary_ruca_code_2010","secondary_ruca_code_2010","tract_population_2010","land_area_square_miles_2010","county","tract"
"1638","37147","NC","Pitt County","37147001302",1,1,5177,3.7813893346224,"147","001302"
"1639","37147","NC","Pitt County","37147001303",1,1,7689,8.67161855576165,"147","001303"
"1640","37147","NC","Pitt County","37147001401",1,1,4801,12.9517580776436,"147","001401"
"1641","37147","NC","Pitt County","37147001402",1,1,2591,25.4576249001926,"147","001402"
"1642","37147","NC","Pitt County","37147001500",2,2,3315,18.6535949201309,"147","001500"
"1643","37147","NC","Pitt County","37147001600",1,1,7843,51.7156809220738,"147","001600"
"1644","37147","NC","Pitt County","37147001700",1,1,3753,29.052870129128,"147","001700"
"1645","37147","NC","Pitt County","37147001800",2,2,6120,22.1404682183856,"147","001800"
"1646","37147","NC","Pitt County","37147001900",2,2,2889,61.8741573320031,"147","001900"
"1647","37147","NC","Pitt County","37147002001",1,1,6287,19.503325111931,"147","002001"
"1648","37147","NC","Pitt County","37147002002",2,2,5246,117.842612012102,"147","002002"
"1649","37149","NC","Polk County","37149920101",3,3,3373,47.5313063226548,"149","920101"
"1650","37149","NC","Polk County","37149920103",2,2,3197,30.9976926534023,"149","920103"
"1651","37149","NC","Polk County","37149920104",2,2,2983,10.249466020692,"149","920104"
"1652","37149","NC","Polk County","37149920200",2,2,5061,114.114503619322,"149","920200"
"1653","37149","NC","Polk County","37149920301",2,2,1075,6.29223533082007,"149","920301"
"1654","37149","NC","Polk County","37149920303",2,2,1947,11.1061464377441,"149","920303"
"1655","37149","NC","Polk County","37149920304",7,7.1,2874,17.4978308779809,"149","920304"
"1656","37151","NC","Randolph County","37151030100",4,4,4597,3.77447154195309,"151","030100"
"1657","37151","NC","Randolph County","37151030201",4,4,3078,1.56332577602676,"151","030201"
"1658","37151","NC","Randolph County","37151030202",4,4,5078,7.16375944598971,"151","030202"
"1659","37151","NC","Randolph County","37151030301",4,4,6501,4.92839194621751,"151","030301"
"1660","37151","NC","Randolph County","37151030302",4,4,3041,4.2081573350919,"151","030302"
"1661","37151","NC","Randolph County","37151030400",4,4,4193,4.47766128646156,"151","030400"
"1662","37151","NC","Randolph County","37151030502",4,4,4019,13.0631898680612,"151","030502"
"1663","37151","NC","Randolph County","37151030503",6,6,5855,41.7354671141334,"151","030503"
"1664","37151","NC","Randolph County","37151030504",2,2,5893,53.717680545238,"151","030504"
"1665","37151","NC","Randolph County","37151030600",5,5,6387,32.4501183017064,"151","030600"
"1666","37151","NC","Randolph County","37151030700",5,5,6011,140.401857074241,"151","030700"
"1667","37151","NC","Randolph County","37151030801",5,5,7148,36.2613046855816,"151","030801"
"1668","37151","NC","Randolph County","37151030802",5,5,6290,77.5750428187312,"151","030802"
"1669","37151","NC","Randolph County","37151030900",5,5,3686,84.3509954486276,"151","030900"
"1670","37151","NC","Randolph County","37151031000",6,6,7151,57.0885841942125,"151","031000"
"1671","37151","NC","Randolph County","37151031100",5,5,5823,37.2152195299747,"151","031100"
"1672","37151","NC","Randolph County","37151031200",3,3,5336,34.9000416218145,"151","031200"
"1673","37151","NC","Randolph County","37151031303",1,1,4226,9.27039044196344,"151","031303"
"1674","37151","NC","Randolph County","37151031304",2,2,4701,24.2240361731406,"151","031304"
"1675","37151","NC","Randolph County","37151031305",2,2,4090,15.2653533529885,"151","031305"
"1676","37151","NC","Randolph County","37151031306",2,2,6845,41.6583420463724,"151","031306"
"1677","37151","NC","Randolph County","37151031400",4,4,8452,13.8363285853062,"151","031400"
"1678","37151","NC","Randolph County","37151031501",1,1,6079,15.2749962548089,"151","031501"
"1679","37151","NC","Randolph County","37151031503",1,1,3011,1.38548556981731,"151","031503"
"1680","37151","NC","Randolph County","37151031504",1,1,5234,4.47766167256373,"151","031504"
"1681","37151","NC","Randolph County","37151031505",1,1,3618,11.817370582412,"151","031505"
"1682","37151","NC","Randolph County","37151031601",1,1,3905,9.4393796419134,"151","031601"
"1683","37151","NC","Randolph County","37151031602",1,1,1504,0.992843210084371,"151","031602"
"1684","37153","NC","Richmond County","37153970100",5,5,3676,95.0898795670096,"153","970100"
"1685","37153","NC","Richmond County","37153970200",5,5,4930,176.732941619807,"153","970200"
"1686","37153","NC","Richmond County","37153970300",4,4,4878,39.2944642986763,"153","970300"
"1687","37153","NC","Richmond County","37153970400",4,4,4230,7.45315345090402,"153","970400"
"1688","37153","NC","Richmond County","37153970500",4,4,2503,1.62602645263221,"153","970500"
"1689","37153","NC","Richmond County","37153970600",4,4,4152,6.45763339444044,"153","970600"
"1690","37153","NC","Richmond County","37153970700",4,4,3130,3.13590217406413,"153","970700"
"1691","37153","NC","Richmond County","37153970800",4,4,5340,53.8066280615972,"153","970800"
"1692","37153","NC","Richmond County","37153970900",4,4,5236,9.00043552325339,"153","970900"
"1693","37153","NC","Richmond County","37153971000",4,4,4174,19.0090540960035,"153","971000"
"1694","37153","NC","Richmond County","37153971100",5,5,4390,62.2152365184704,"153","971100"
"1695","37155","NC","Robeson County","37155960101",2,2,4125,26.2825962900214,"155","960101"
"1696","37155","NC","Robeson County","37155960102",2,2,5195,32.1023630225314,"155","960102"
"1697","37155","NC","Robeson County","37155960201",2,2,6039,46.1665196904387,"155","960201"
"1698","37155","NC","Robeson County","37155960202",3,3,4664,30.5535025644906,"155","960202"
"1699","37155","NC","Robeson County","37155960300",2,2,6797,23.7636282484706,"155","960300"
"1700","37155","NC","Robeson County","37155960401",3,3,7157,57.0404577164064,"155","960401"
"1701","37155","NC","Robeson County","37155960402",5,5,3568,30.5058197180836,"155","960402"
"1702","37155","NC","Robeson County","37155960501",10,10,3413,12.1799027640283,"155","960501"
"1703","37155","NC","Robeson County","37155960502",5,5,6057,6.6600822088751,"155","960502"
"1704","37155","NC","Robeson County","37155960503",5,5,1764,10.2951488578325,"155","960503"
"1705","37155","NC","Robeson County","37155960600",4,4,6431,27.2175110463832,"155","960600"
"1706","37155","NC","Robeson County","37155960701",5,5.1,5471,29.468715299067,"155","960701"
"1707","37155","NC","Robeson County","37155960702",4,4,3080,9.32942198959995,"155","960702"
"1708","37155","NC","Robeson County","37155960801",4,4,4529,10.0720763957208,"155","960801"
"1709","37155","NC","Robeson County","37155960802",4,4,1971,4.94690400109962,"155","960802"
"1710","37155","NC","Robeson County","37155960900",4,4,2001,0.872646128090169,"155","960900"
"1711","37155","NC","Robeson County","37155961000",4,4,2147,1.3336204646508,"155","961000"
"1712","37155","NC","Robeson County","37155961100",4,4,2050,3.46640833857145,"155","961100"
"1713","37155","NC","Robeson County","37155961200",4,4,2902,1.05087629749636,"155","961200"
"1714","37155","NC","Robeson County","37155961301",4,4,4473,16.8847705085892,"155","961301"
"1715","37155","NC","Robeson County","37155961302",4,4,5217,5.86815653199938,"155","961302"
"1716","37155","NC","Robeson County","37155961400",2,2,3833,62.3065373275861,"155","961400"
"1717","37155","NC","Robeson County","37155961500",5,5,5841,76.1229542376258,"155","961500"
"1718","37155","NC","Robeson County","37155961601",5,5,3856,30.5307588297706,"155","961601"
"1719","37155","NC","Robeson County","37155961602",5,5,3811,89.4870238781029,"155","961602"
"1720","37155","NC","Robeson County","37155961700",5,5,5568,34.7159762902376,"155","961700"
"1721","37155","NC","Robeson County","37155961801",3,3,5086,40.1386211055804,"155","961801"
"1722","37155","NC","Robeson County","37155961802",5,5,5198,66.3887373223351,"155","961802"
"1723","37155","NC","Robeson County","37155961900",6,6,4995,80.9340761424377,"155","961900"
"1724","37155","NC","Robeson County","37155962001",4,4,3709,15.4771257627448,"155","962001"
"1725","37155","NC","Robeson County","37155962002",3,3,3220,67.0578230478288,"155","962002"
"1726","37157","NC","Rockingham County","37157040101",6,6,4097,49.7145855502033,"157","040101"
"1727","37157","NC","Rockingham County","37157040102",5,5,2823,38.3060558581739,"157","040102"
"1728","37157","NC","Rockingham County","37157040200",4,4,3949,15.6408894558585,"157","040200"
"1729","37157","NC","Rockingham County","37157040300",4,4,3712,5.77927349470345,"157","040300"
"1730","37157","NC","Rockingham County","37157040400",4,4,6361,8.28187659556724,"157","040400"
"1731","37157","NC","Rockingham County","37157040501",4,4,3659,9.55083768727886,"157","040501"
"1732","37157","NC","Rockingham County","37157040502",4,4,2876,3.66839807752005,"157","040502"
"1733","37157","NC","Rockingham County","37157040601",5,5,3872,40.4352522096628,"157","040601"
"1734","37157","NC","Rockingham County","37157040602",6,6,4784,34.4327243987231,"157","040602"
"1735","37157","NC","Rockingham County","37157040700",3,3,4524,41.7248979531952,"157","040700"
"1736","37157","NC","Rockingham County","37157040800",7,7,1666,2.82013546008707,"157","040800"
"1737","37157","NC","Rockingham County","37157040900",7,7,2587,4.90594049084397,"157","040900"
"1738","37157","NC","Rockingham County","37157041001",2,2,6103,41.2518057998724,"157","041001"
"1739","37157","NC","Rockingham County","37157041002",2,2,5894,60.1976997576823,"157","041002"
"1740","37157","NC","Rockingham County","37157041100",6,6,6657,50.758549846563,"157","041100"
"1741","37157","NC","Rockingham County","37157041200",4,4,5282,6.66103549514515,"157","041200"
"1742","37157","NC","Rockingham County","37157041300",2,2,6737,59.7939075393399,"157","041300"
"1743","37157","NC","Rockingham County","37157041400",4,4,2991,7.2511810865533,"157","041400"
"1744","37157","NC","Rockingham County","37157041500",4,4,6942,9.97003962952724,"157","041500"
"1745","37157","NC","Rockingham County","37157041601",2,2,3513,30.0061633490194,"157","041601"
"1746","37157","NC","Rockingham County","37157041602",2,2,4614,44.3997505007745,"157","041602"
"1747","37159","NC","Rowan County","37159050201",1,1,3858,4.93847770723262,"159","050201"
"1748","37159","NC","Rowan County","37159050202",1,1,4291,4.71931452964261,"159","050202"
"1749","37159","NC","Rowan County","37159050300",1,1,3748,1.20103838318942,"159","050300"
"1750","37159","NC","Rowan County","37159050400",1,1,3154,1.32380767787341,"159","050400"
"1751","37159","NC","Rowan County","37159050500",1,1,3719,2.53733028878898,"159","050500"
"1752","37159","NC","Rowan County","37159050700",1,1,3196,3.77886538470449,"159","050700"
"1753","37159","NC","Rowan County","37159050800",1,1,2834,7.4015169182251,"159","050800"
"1754","37159","NC","Rowan County","37159050901",2,2,4139,29.0877486691058,"159","050901"
"1755","37159","NC","Rowan County","37159050903",2,2,6153,28.8180130564311,"159","050903"
"1756","37159","NC","Rowan County","37159050904",2,2,2582,49.3260679200058,"159","050904"
"1757","37159","NC","Rowan County","37159051001",1,1,7435,24.1697617904021,"159","051001"
"1758","37159","NC","Rowan County","37159051002",1,1,5877,8.85894838122802,"159","051002"
"1759","37159","NC","Rowan County","37159051101",1,1,6859,26.3241211928395,"159","051101"
"1760","37159","NC","Rowan County","37159051102",1,1,3774,13.0830424696948,"159","051102"
"1761","37159","NC","Rowan County","37159051201",1,1,6822,10.3644128853107,"159","051201"
"1762","37159","NC","Rowan County","37159051202",1,1,3297,11.7577660591478,"159","051202"
"1763","37159","NC","Rowan County","37159051204",1,1,3973,5.35542983210733,"159","051204"
"1764","37159","NC","Rowan County","37159051301",2,2,2046,13.5058702974686,"159","051301"
"1765","37159","NC","Rowan County","37159051302",1,1,4540,16.0679211641135,"159","051302"
"1766","37159","NC","Rowan County","37159051303",1,1,5548,5.3756469141942,"159","051303"
"1767","37159","NC","Rowan County","37159051400",1,1,6967,11.7565892197184,"159","051400"
"1768","37159","NC","Rowan County","37159051501",1,1,3876,2.29072914623543,"159","051501"
"1769","37159","NC","Rowan County","37159051502",1,1,3220,5.20064262846005,"159","051502"
"1770","37159","NC","Rowan County","37159051600",1,1,6499,9.0302082480691,"159","051600"
"1771","37159","NC","Rowan County","37159051700",1,1,7818,17.1122958870852,"159","051700"
"1772","37159","NC","Rowan County","37159051801",1,1,4148,19.8831245550172,"159","051801"
"1773","37159","NC","Rowan County","37159051802",2,2.1,4574,33.2585301553521,"159","051802"
"1774","37159","NC","Rowan County","37159051901",2,2,4637,64.2374941505521,"159","051901"
"1775","37159","NC","Rowan County","37159051902",2,2,6395,79.5833193049543,"159","051902"
"1776","37159","NC","Rowan County","37159052000",1,1,2449,1.02550513747554,"159","052000"
"1777","37161","NC","Rutherford County","37161960100",6,6,6265,168.789374699806,"161","960100"
"1778","37161","NC","Rutherford County","37161960200",5,5,6973,110.820920791911,"161","960200"
"1779","37161","NC","Rutherford County","37161960300",10,10,2625,63.3973126516416,"161","960300"
"1780","37161","NC","Rutherford County","37161960400",5,5,3448,27.1738251296917,"161","960400"
"1781","37161","NC","Rutherford County","37161960500",4,4,8018,20.6338087280713,"161","960500"
"1782","37161","NC","Rutherford County","37161960600",4,4,4175,6.53598279219826,"161","960600"
"1783","37161","NC","Rutherford County","37161960700",4,4,4887,12.6919742485293,"161","960700"
"1784","37161","NC","Rutherford County","37161960800",4,4,4475,5.37213917593441,"161","960800"
"1785","37161","NC","Rutherford County","37161960900",4,4,5330,14.0657138179791,"161","960900"
"1786","37161","NC","Rutherford County","37161961000",5,5,7425,43.1780610566535,"161","961000"
"1787","37161","NC","Rutherford County","37161961101",4,4,6110,23.7210956189758,"161","961101"
"1788","37161","NC","Rutherford County","37161961102",5,5,3349,23.4445371947669,"161","961102"
"1789","37161","NC","Rutherford County","37161961200",5,5,4730,44.3261532485865,"161","961200"
"1790","37163","NC","Sampson County","37163970100",8,8,7110,158.882223392541,"163","970100"
"1791","37163","NC","Sampson County","37163970200",9,9,6635,116.499027408621,"163","970200"
"1792","37163","NC","Sampson County","37163970301",6,6,6549,59.0717161623915,"163","970301"
"1793","37163","NC","Sampson County","37163970302",3,3,5132,72.8235304565118,"163","970302"
"1794","37163","NC","Sampson County","37163970400",9,9,5315,57.7744622755009,"163","970400"
"1795","37163","NC","Sampson County","37163970500",8,8,5933,78.2147075584906,"163","970500"
"1796","37163","NC","Sampson County","37163970600",7,7,5094,14.1332006171457,"163","970600"
"1797","37163","NC","Sampson County","37163970700",7,7,6104,32.4801551204098,"163","970700"
"1798","37163","NC","Sampson County","37163970800",7,7,6969,52.4796539597867,"163","970800"
"1799","37163","NC","Sampson County","37163970900",8,8,3161,107.8378363143,"163","970900"
"1800","37163","NC","Sampson County","37163971000",9,9,5429,194.543586688433,"163","971000"
"1801","37165","NC","Scotland County","37165010101",4,4,3605,5.91584632824554,"165","010101"
"1802","37165","NC","Scotland County","37165010102",4,4,5186,8.51104638322649,"165","010102"
"1803","37165","NC","Scotland County","37165010200",4,4,4250,7.40006903506889,"165","010200"
"1804","37165","NC","Scotland County","37165010300",4,4,4443,9.31033232586406,"165","010300"
"1805","37165","NC","Scotland County","37165010400",5,5,3906,55.6160476419196,"165","010400"
"1806","37165","NC","Scotland County","37165010500",5,5,7281,62.6145928089242,"165","010500"
"1807","37165","NC","Scotland County","37165010600",5,5,7486,169.476715722235,"165","010600"
"1808","37167","NC","Stanly County","37167930101",6,6,4482,49.1406153233142,"167","930101"
"1809","37167","NC","Stanly County","37167930102",5,5,3804,30.89923312386,"167","930102"
"1810","37167","NC","Stanly County","37167930200",5,5,4446,30.2411910788776,"167","930200"
"1811","37167","NC","Stanly County","37167930300",4,4,3932,9.43666302701016,"167","930300"
"1812","37167","NC","Stanly County","37167930500",4,4,3588,9.83843438656859,"167","930500"
"1813","37167","NC","Stanly County","37167930700",6,6,4590,48.8168891129998,"167","930700"
"1814","37167","NC","Stanly County","37167930801",2,2,4525,23.5755891533088,"167","930801"
"1815","37167","NC","Stanly County","37167930802",2,2,4541,30.985139699489,"167","930802"
"1816","37167","NC","Stanly County","37167930900",2,2,5789,43.9574214243464,"167","930900"
"1817","37167","NC","Stanly County","37167931000",5,5,5806,66.3957786677004,"167","931000"
"1818","37167","NC","Stanly County","37167931100",5,5,5754,38.9766863784697,"167","931100"
"1819","37167","NC","Stanly County","37167931201",4,4,6111,3.12037855001645,"167","931201"
"1820","37167","NC","Stanly County","37167931202",4,4,3217,9.70169745960213,"167","931202"
"1821","37169","NC","Stokes County","37169070100",3,3,6720,108.79251409659,"169","070100"
"1822","37169","NC","Stokes County","37169070200",2,2,3660,74.8872052689047,"169","070200"
"1823","37169","NC","Stokes County","37169070300",2,2,4732,91.5076969468584,"169","070300"
"1824","37169","NC","Stokes County","37169070400",2,2,5337,40.8346876510625,"169","070400"
"1825","37169","NC","Stokes County","37169070501",1,1,6884,11.9861443373483,"169","070501"
"1826","37169","NC","Stokes County","37169070503",1,1,5850,10.7022341416254,"169","070503"
"1827","37169","NC","Stokes County","37169070504",2,2,3394,15.3709573171768,"169","070504"
"1828","37169","NC","Stokes County","37169070600",2,2,5143,52.5054822647827,"169","070600"
"1829","37169","NC","Stokes County","37169070700",2,2,5681,42.2703711368547,"169","070700"
"1830","37171","NC","Surry County","37171930101",2,2,2093,21.1747587247508,"171","930101"
"1831","37171","NC","Surry County","37171930102",5,5.1,4783,37.0219746191874,"171","930102"
"1832","37171","NC","Surry County","37171930201",4,4,3543,14.5982645479439,"171","930201"
"1833","37171","NC","Surry County","37171930202",4,4,3332,11.6824931235203,"171","930202"
"1834","37171","NC","Surry County","37171930301",4,4,2042,6.09696261140978,"171","930301"
"1835","37171","NC","Surry County","37171930302",4,4,3630,2.32832391501428,"171","930302"
"1836","37171","NC","Surry County","37171930400",4,4,2576,1.4099123239181,"171","930400"
"1837","37171","NC","Surry County","37171930501",4,4,2891,6.85849509727458,"171","930501"
"1838","37171","NC","Surry County","37171930502",4,4,3338,5.74752469895613,"171","930502"
"1839","37171","NC","Surry County","37171930600",4,4,3496,15.8141659343595,"171","930600"
"1840","37171","NC","Surry County","37171930700",5,5,4355,27.951297843851,"171","930700"
"1841","37171","NC","Surry County","37171930801",5,5,5201,91.7887731526169,"171","930801"
"1842","37171","NC","Surry County","37171930802",9,9,3176,54.1867610969626,"171","930802"
"1843","37171","NC","Surry County","37171930901",7,7,4467,8.58239034312128,"171","930901"
"1844","37171","NC","Surry County","37171930902",8,8,1605,16.7316458609075,"171","930902"
"1845","37171","NC","Surry County","37171931001",5,5,2540,20.4252035144564,"171","931001"
"1846","37171","NC","Surry County","37171931002",10,10,5216,33.2740530071954,"171","931002"
"1847","37171","NC","Surry County","37171931003",3,3,3234,31.8719171671838,"171","931003"
"1848","37171","NC","Surry County","37171931101",2,2,2870,23.2710989394545,"171","931101"
"1849","37171","NC","Surry County","37171931102",2,2,3728,53.8207991697259,"171","931102"
"1850","37171","NC","Surry County","37171931103",2,2,1846,25.3606248368718,"171","931103"
"1851","37171","NC","Surry County","37171931200",2,2,3711,22.1688019403951,"171","931200"
"1852","37173","NC","Swain County","37173940100",10,10,4831,38.5007096557976,"173","940100"
"1853","37173","NC","Swain County","37173960200",10,10,3043,14.4163536665035,"173","960200"
"1854","37173","NC","Swain County","37173960301",10,10,3296,78.807399879845,"173","960301"
"1855","37173","NC","Swain County","37173960302",10,10,2811,63.6720185576149,"173","960302"
"1856","37173","NC","Swain County","37173980200",10,10,0,332.599825172935,"173","980200"
"1857","37175","NC","Transylvania County","37175960100",2,2,4324,62.1295673956791,"175","960100"
"1858","37175","NC","Transylvania County","37175960200",2,2,4635,28.6320828513491,"175","960200"
"1859","37175","NC","Transylvania County","37175960300",2,2,7519,10.7703665036286,"175","960300"
"1860","37175","NC","Transylvania County","37175960401",2,2,4127,24.0389909142436,"175","960401"
"1861","37175","NC","Transylvania County","37175960402",2,2,4269,61.0106309372862,"175","960402"
"1862","37175","NC","Transylvania County","37175960500",10,10.2,5710,117.387187508205,"175","960500"
"1863","37175","NC","Transylvania County","37175960600",10,10,2506,74.5593423598874,"175","960600"
"1864","37177","NC","Tyrrell County","37177960100",10,10,4407,389.034675836336,"177","960100"
"1865","37179","NC","Union County","37179020100",2,2,6266,85.2317362088164,"179","020100"
"1866","37179","NC","Union County","37179020202",2,2,6510,30.7786510979974,"179","020202"
"1867","37179","NC","Union County","37179020203",1,1,3795,11.9302703332988,"179","020203"
"1868","37179","NC","Union County","37179020204",2,2,3849,39.9260147151261,"179","020204"
"1869","37179","NC","Union County","37179020305",1,1,4656,6.75199807875558,"179","020305"
"1870","37179","NC","Union County","37179020306",1,1,6683,4.78381328407699,"179","020306"
"1871","37179","NC","Union County","37179020307",1,1,6693,7.94765072270605,"179","020307"
"1872","37179","NC","Union County","37179020308",1,1,5100,9.13529020211677,"179","020308"
"1873","37179","NC","Union County","37179020309",1,1,2347,1.54193339891922,"179","020309"
"1874","37179","NC","Union County","37179020310",1,1,5248,2.39992926608154,"179","020310"
"1875","37179","NC","Union County","37179020311",1,1,6048,4.30281144159741,"179","020311"
"1876","37179","NC","Union County","37179020312",1,1,4279,4.94938354926741,"179","020312"
"1877","37179","NC","Union County","37179020313",1,1,2222,1.90484743558657,"179","020313"
"1878","37179","NC","Union County","37179020314",1,1,4703,2.01415913896126,"179","020314"
"1879","37179","NC","Union County","37179020315",1,1,4880,4.30578288393614,"179","020315"
"1880","37179","NC","Union County","37179020316",1,1,4357,3.59093285374295,"179","020316"
"1881","37179","NC","Union County","37179020317",1,1,5353,2.73514433271506,"179","020317"
"1882","37179","NC","Union County","37179020401",1,1,5960,10.8905736242793,"179","020401"
"1883","37179","NC","Union County","37179020403",1,1,4435,6.76100005096549,"179","020403"
"1884","37179","NC","Union County","37179020404",1,1,6658,3.84260429005849,"179","020404"
"1885","37179","NC","Union County","37179020501",1,1,4883,4.26975530388558,"179","020501"
"1886","37179","NC","Union County","37179020502",1,1,3912,7.21183418610434,"179","020502"
"1887","37179","NC","Union County","37179020601",1,1,5151,12.7751159464831,"179","020601"
"1888","37179","NC","Union County","37179020602",1,1,4688,8.25190155321183,"179","020602"
"1889","37179","NC","Union County","37179020701",1,1,5383,13.719209509851,"179","020701"
"1890","37179","NC","Union County","37179020702",1,1,4026,27.7706336863337,"179","020702"
"1891","37179","NC","Union County","37179020800",1,1,5232,53.1391068221166,"179","020800"
"1892","37179","NC","Union County","37179020901",2,2,5124,78.5906502269509,"179","020901"
"1893","37179","NC","Union County","37179020902",2,2,5929,53.2048445784305,"179","020902"
"1894","37179","NC","Union County","37179021004",1,1,4369,8.82092040580883,"179","021004"
"1895","37179","NC","Union County","37179021005",2,2,4630,27.7329296506393,"179","021005"
"1896","37179","NC","Union County","37179021006",1,1,5206,3.28377274334862,"179","021006"
"1897","37179","NC","Union County","37179021007",1,1,5967,5.67117994369086,"179","021007"
"1898","37179","NC","Union County","37179021008",1,1,6833,8.05300912591101,"179","021008"
"1899","37179","NC","Union County","37179021009",1,1,2460,3.58416757143276,"179","021009"
"1900","37179","NC","Union County","37179021010",1,1,6470,12.7160994568315,"179","021010"
"1901","37179","NC","Union County","37179021011",1,1,6058,8.89781535667347,"179","021011"
"1902","37179","NC","Union County","37179021012",1,1,3581,6.42120426812788,"179","021012"
"1903","37179","NC","Union County","37179021013",1,1,4087,4.98173196169249,"179","021013"
"1904","37179","NC","Union County","37179021014",1,1,2703,7.39529140675555,"179","021014"
"1905","37179","NC","Union County","37179021015",2,2,4558,29.3046141526524,"179","021015"
"1906","37181","NC","Vance County","37181960100",5,5,4227,43.5776667691124,"181","960100"
"1907","37181","NC","Vance County","37181960200",8,8,4170,63.6030645701833,"181","960200"
"1908","37181","NC","Vance County","37181960300",5,5,5151,44.3481189874239,"181","960300"
"1909","37181","NC","Vance County","37181960400",4,4,3960,3.70758165674899,"181","960400"
"1910","37181","NC","Vance County","37181960500",4,4,5107,2.38729368630279,"181","960500"
"1911","37181","NC","Vance County","37181960600",4,4,1566,2.92670120479323,"181","960600"
"1912","37181","NC","Vance County","37181960700",4,4,4136,1.26506802348119,"181","960700"
"1913","37181","NC","Vance County","37181960800",4,4,2306,3.51812826932017,"181","960800"
"1914","37181","NC","Vance County","37181960900",4,4,8484,35.9033122933388,"181","960900"
"1915","37181","NC","Vance County","37181961000",6,6,6315,52.2804105656088,"181","961000"
"1916","37183","NC","Wake County","37183050100",1,1,2823,0.827995342063361,"183","050100"
"1917","37183","NC","Wake County","37183050300",1,1,2488,0.401443558811856,"183","050300"
"1918","37183","NC","Wake County","37183050400",1,1,1737,0.712807935789664,"183","050400"
"1919","37183","NC","Wake County","37183050500",1,1,3533,1.30182572274466,"183","050500"
"1920","37183","NC","Wake County","37183050600",1,1,3817,0.631124159648616,"183","050600"
"1921","37183","NC","Wake County","37183050700",1,1,3139,0.742918500008494,"183","050700"
"1922","37183","NC","Wake County","37183050800",1,1,4340,0.855956475474018,"183","050800"
"1923","37183","NC","Wake County","37183050900",1,1,3555,0.730847787711758,"183","050900"
"1924","37183","NC","Wake County","37183051000",1,1,1798,0.37574150922707,"183","051000"
"1925","37183","NC","Wake County","37183051101",1,1,4696,0.631325704983961,"183","051101"
"1926","37183","NC","Wake County","37183051102",1,1,4255,0.671350600852205,"183","051102"
"1927","37183","NC","Wake County","37183051200",1,1,3476,0.722875936104723,"183","051200"
"1928","37183","NC","Wake County","37183051400",1,1,5364,1.11866695907471,"183","051400"
"1929","37183","NC","Wake County","37183051501",1,1,3212,1.48301999854826,"183","051501"
"1930","37183","NC","Wake County","37183051502",1,1,2454,1.03289204428746,"183","051502"
"1931","37183","NC","Wake County","37183051600",1,1,4523,1.52323717329964,"183","051600"
"1932","37183","NC","Wake County","37183051700",1,1,3215,1.88387320713455,"183","051700"
"1933","37183","NC","Wake County","37183051800",1,1,4302,1.45781486246268,"183","051800"
"1934","37183","NC","Wake County","37183051900",1,1,4847,1.70065035050355,"183","051900"
"1935","37183","NC","Wake County","37183052001",1,1,4261,1.31297867017144,"183","052001"
"1936","37183","NC","Wake County","37183052002",1,1,4907,1.49646523458796,"183","052002"
"1937","37183","NC","Wake County","37183052101",1,1,7468,2.92335755995781,"183","052101"
"1938","37183","NC","Wake County","37183052102",1,1,5555,1.66658185288889,"183","052102"
"1939","37183","NC","Wake County","37183052301",1,1,6024,1.54993420818938,"183","052301"
"1940","37183","NC","Wake County","37183052302",1,1,7874,3.69979629249247,"183","052302"
"1941","37183","NC","Wake County","37183052401",1,1,3205,5.05139367441085,"183","052401"
"1942","37183","NC","Wake County","37183052404",1,1,4177,1.23265706250376,"183","052404"
"1943","37183","NC","Wake County","37183052406",1,1,6413,1.49144590631308,"183","052406"
"1944","37183","NC","Wake County","37183052407",1,1,3831,1.38467012202373,"183","052407"
"1945","37183","NC","Wake County","37183052408",1,1,2923,0.404835852521324,"183","052408"
"1946","37183","NC","Wake County","37183052409",1,1,4196,0.426468771283882,"183","052409"
"1947","37183","NC","Wake County","37183052503",1,1,6396,3.05424001964488,"183","052503"
"1948","37183","NC","Wake County","37183052504",1,1,5439,2.26411589551766,"183","052504"
"1949","37183","NC","Wake County","37183052505",1,1,4638,1.32086442099346,"183","052505"
"1950","37183","NC","Wake County","37183052506",1,1,2018,1.11809823057095,"183","052506"
"1951","37183","NC","Wake County","37183052507",1,1,2803,1.03648974435403,"183","052507"
"1952","37183","NC","Wake County","37183052601",1,1,3054,1.28075960197499,"183","052601"
"1953","37183","NC","Wake County","37183052602",1,1,3723,1.31050336912758,"183","052602"
"1954","37183","NC","Wake County","37183052603",1,1,2790,1.19871443419815,"183","052603"
"1955","37183","NC","Wake County","37183052701",1,1,5702,2.63243459043053,"183","052701"
"1956","37183","NC","Wake County","37183052704",1,1,6673,1.12829480291028,"183","052704"
"1957","37183","NC","Wake County","37183052705",1,1,3799,1.76634061624996,"183","052705"
"1958","37183","NC","Wake County","37183052706",1,1,4439,2.42525602435224,"183","052706"
"1959","37183","NC","Wake County","37183052707",1,1,6417,2.34004211602525,"183","052707"
"1960","37183","NC","Wake County","37183052801",1,1,6120,2.72676552941558,"183","052801"
"1961","37183","NC","Wake County","37183052802",1,1,5704,2.97777093947926,"183","052802"
"1962","37183","NC","Wake County","37183052803",1,1,9464,6.43629121061565,"183","052803"
"1963","37183","NC","Wake County","37183052806",1,1,13750,6.8839187671912,"183","052806"
"1964","37183","NC","Wake County","37183052807",1,1,4388,16.3079361757661,"183","052807"
